user id,Week number,Post_fat_pct,Post_muscle_kg,Post_weight_kg,daily_avg_kcal,sleep_avg_hours,free_text_feedback,notes
P09,Week_2026_09,18.48,29.42,72.62,2227.6,7.43,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw mixed changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1987 kcal/day, swap one rice meal for jareesh mid-week, and aim for consistent 7.4 h sleep."
P09,Week_2026_10,18.46,29.49,72.59,2281,7.7,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw noticeable changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2052 kcal/day, prep breakfast the night before, and aim for consistent 7.4 h sleep."
P09,Week_2026_11,18.45,29.58,72.57,2306.7,7.83,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw clear changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2145 kcal/day, add 10–15 min mobility, and aim for consistent 7.7 h sleep."
P09,Week_2026_12,18.39,29.66,72.49,2143.2,7.65,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw gradual changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2003 kcal/day, lighten late snacks, and aim for consistent 7.8 h sleep."
P09,Week_2026_13,18.36,29.68,72.45,2327.8,7.55,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw gradual changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2078 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 7.7 h sleep."
P09,Week_2026_14,18.34,29.74,72.42,2278.9,7.46,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw strong changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2043 kcal/day, 5-min post-meal walks, and aim for consistent 7.5 h sleep."
P09,Week_2026_15,18.34,29.76,72.43,2161.3,7.37,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw promising changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2018 kcal/day, lighten late snacks, and aim for consistent 7.5 h sleep."
P09,Week_2026_16,18.31,29.81,72.4,2184.9,7.17,"Felt optimistic this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw promising changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1954 kcal/day, swap one rice meal for jareesh mid-week, and aim for consistent 7.4 h sleep."
P09,Week_2026_17,18.31,29.85,72.4,2167.3,7.46,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw promising changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1947 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 7.2 h sleep."
P09,Week_2026_18,18.28,29.93,72.36,2193.8,7.39,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw noticeable changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2014 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 7.5 h sleep."
P09,Week_2026_19,18.29,29.95,72.39,2164.4,7.2,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw noticeable changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2008 kcal/day, track water more tightly, and aim for consistent 7.4 h sleep."
P09,Week_2026_20,18.28,30.02,72.38,2059.1,7.15,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw noticeable changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1935 kcal/day, front-load protein earlier, and aim for consistent 7.2 h sleep."
P09,Week_2026_21,18.23,30.04,72.31,2352.8,7.03,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2110 kcal/day, front-load protein earlier, and aim for consistent 7.2 h sleep."
P09,Week_2026_22,18.17,30.13,72.23,2104.8,6.87,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1952 kcal/day, 5-min post-meal walks, and aim for consistent 7.0 h sleep."
P09,Week_2026_23,18.17,30.18,72.25,2254,6.88,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw promising changes in joint comfort. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2080 kcal/day, prep breakfast the night before, and aim for consistent 6.9 h sleep."
P09,Week_2026_24,18.14,30.2,72.21,2333.6,6.97,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw clear changes in recovery. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2119 kcal/day, season with za’atar to vary flavor, and aim for consistent 6.9 h sleep."
P09,Week_2026_25,18.11,30.22,72.17,2157.4,6.91,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw noticeable changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1998 kcal/day, 5-min post-meal walks, and aim for consistent 7.0 h sleep."
P09,Week_2026_26,18.04,30.28,72.09,2357.8,6.78,"Felt optimistic this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw strong changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2106 kcal/day, front-load protein earlier, and aim for consistent 6.9 h sleep."
P09,Week_2026_27,18.04,30.35,72.12,2139.4,6.64,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw clear changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1956 kcal/day, season with za’atar to vary flavor, and aim for consistent 6.8 h sleep."
P09,Week_2026_28,18.03,30.43,72.11,2275.2,6.58,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw promising changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2098 kcal/day, prep breakfast the night before, and aim for consistent 6.6 h sleep."
P09,Week_2026_29,18.02,30.52,72.09,2122.9,6.71,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1922 kcal/day, front-load protein earlier, and aim for consistent 6.6 h sleep."
P09,Week_2026_30,17.97,30.56,72.02,2239.7,6.79,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw clear changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2047 kcal/day, season with za’atar to vary flavor, and aim for consistent 6.7 h sleep."
P09,Week_2026_31,17.91,30.58,71.94,2118.7,7.02,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw gradual changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1967 kcal/day, track water more tightly, and aim for consistent 6.8 h sleep."
P09,Week_2026_32,17.85,30.66,71.86,2142.5,7.24,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in recovery. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~1986 kcal/day, 5-min post-meal walks, and aim for consistent 7.0 h sleep."
P09,Week_2026_33,17.84,30.74,71.85,2261.2,7.15,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw noticeable changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2052 kcal/day, track water more tightly, and aim for consistent 7.2 h sleep."
P09,Week_2026_34,17.81,30.79,71.81,2298.3,7.31,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw promising changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2121 kcal/day, prep breakfast the night before, and aim for consistent 7.2 h sleep."
P09,Week_2026_35,17.78,30.83,71.78,2301.5,7.46,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw clear changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2117 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 7.3 h sleep."
