user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_sodium_mg,1st_meal_fiber_g,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_sodium_mg,2nd_meal_fiber_g,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_sodium_mg,3rd_meal_fiber_g,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_sodium_mg,4th_meal_fiber_g,4th_meal_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_sodium_mg,Total_fiber_g,Total_kcal_target_kcal,BMI,Cook,Note
P05,Week_2026_19,Balila cup (chickpeas),75.3,19.0,57.0,615.8,8.0,746.8,Grilled Hammour + rice + salad,28.9,18.4,50.8,340.8,9.4,299.1,Labneh + cucumbers + olives + bread,63.3,15.3,33.1,801.1,3.9,663.4,Tuna salad + lemon + olive oil,51.6,19.0,26.9,714.3,3.9,483.7,219.1,71.7,167.8,2472.0,25.2,2193.0,,,Fallback plan.
P05,Week_2026_20,Ful medames + tamees,83.6,28.4,25.8,502.1,2.3,781.2,Balila cup (chickpeas),62.7,8.2,34.7,611.4,5.3,520.8,Grilled Hammour + rice + salad,58.7,29.2,59.3,229.6,8.2,644.6,Labneh + cucumbers + olives + bread,44.6,13.1,40.8,586.9,8.7,404.2,249.6,78.9,160.6,1930.0,24.5,2350.8,,,Fallback plan.
P05,Week_2026_21,Balila cup (chickpeas),33.2,32.3,47.0,918.7,7.5,729.8,Grilled Hammour + rice + salad,80.6,26.5,27.0,688.2,7.8,577.6,Labneh + cucumbers + olives + bread,68.8,9.9,42.5,372.9,8.7,771.2,Tuna salad + lemon + olive oil,39.8,14.6,54.9,375.2,10.1,245.6,222.4,83.2,171.4,2355.0,34.0,2324.2,,,Fallback plan.
P05,Week_2026_22,Jareesh with laban,47.5,18.5,30.3,562.1,7.7,576.4,Ful medames + tamees,30.6,10.2,52.1,785.2,9.7,622.1,Balila cup (chickpeas),85.2,23.2,55.0,368.4,8.2,455.9,Grilled Hammour + rice + salad,61.4,16.5,32.0,475.3,6.9,537.2,224.6,68.4,169.4,2191.0,32.4,2191.6,,,Fallback plan.
P05,Week_2026_23,Margoog (light) + salad,60.5,25.5,69.6,680.8,8.5,871.5,Thareed (lean beef + veg),82.0,17.8,38.7,278.5,10.4,242.5,Harees (light) + salad,65.7,17.6,19.2,313.3,10.8,680.8,Egg shakshouka + bread,35.2,16.1,33.7,803.3,3.0,516.5,243.4,77.0,161.2,2076.0,32.7,2311.3,,,Fallback plan.
P05,Week_2026_24,Masoub (banana+dates+milk),57.2,12.0,18.7,432.6,5.1,295.8,Chicken Kabsa (lean rice),60.8,8.9,34.8,503.6,5.2,887.4,Jareesh with laban,61.2,28.5,58.4,620.6,8.4,271.3,Ful medames + tamees,51.7,22.0,52.6,568.2,9.9,770.1,231.0,71.4,164.5,2125.0,28.6,2224.6,,,Fallback plan.
P05,Week_2026_25,Grilled Hammour + rice + salad,22.7,34.1,55.0,342.5,7.3,397.9,Labneh + cucumbers + olives + bread,29.8,14.9,34.0,673.1,5.7,663.8,Tuna salad + lemon + olive oil,87.5,13.9,19.6,404.3,3.2,209.0,Margoog (light) + salad,74.0,10.4,43.7,764.1,8.3,854.1,214.0,73.3,152.3,2184.0,24.5,2124.8,,,Fallback plan.
P05,Week_2026_26,Masoub (banana+dates+milk),40.9,17.0,36.1,501.1,10.5,344.3,Chicken Kabsa (lean rice),77.4,10.3,57.8,922.2,3.2,719.2,Jareesh with laban,56.7,30.6,24.0,625.8,6.7,792.0,Ful medames + tamees,84.6,16.7,43.9,366.8,11.6,500.9,259.6,74.6,161.7,2416.0,32.0,2356.4,,,Fallback plan.
P05,Week_2026_27,Chicken Kabsa (lean rice),54.9,11.3,32.8,528.8,9.5,415.8,Jareesh with laban,68.6,26.3,20.0,378.5,8.3,555.9,Ful medames + tamees,65.9,20.3,38.7,324.7,4.4,763.6,Balila cup (chickpeas),42.2,13.2,63.2,1116.1,6.1,449.8,231.6,71.1,154.7,2348.0,28.2,2185.0,,,Fallback plan.
P05,Week_2026_28,Margoog (light) + salad,74.4,15.0,29.2,673.3,4.1,372.9,Thareed (lean beef + veg),30.6,21.0,49.2,940.9,6.8,796.3,Harees (light) + salad,29.9,11.3,19.6,287.0,9.0,505.2,Egg shakshouka + bread,74.4,30.4,63.6,491.7,9.2,508.9,209.3,77.7,161.7,2393.0,29.1,2183.3,,,Fallback plan.
P05,Week_2026_29,Tuna salad + lemon + olive oil,45.5,21.3,50.0,807.4,8.0,684.5,Margoog (light) + salad,51.6,20.9,34.3,312.8,7.9,439.6,Thareed (lean beef + veg),75.3,20.8,45.3,437.9,3.2,367.7,Harees (light) + salad,34.8,14.3,29.3,744.8,11.6,667.3,207.2,77.2,158.9,2303.0,30.7,2159.2,,,Fallback plan.
P05,Week_2026_30,Masoub (banana+dates+milk),43.1,19.1,25.0,242.9,7.4,671.2,Chicken Kabsa (lean rice),44.5,18.8,31.3,363.9,7.3,662.6,Jareesh with laban,44.0,21.3,56.3,781.9,8.3,516.2,Ful medames + tamees,97.4,19.5,47.6,683.3,3.4,415.0,229.0,78.7,160.2,2072.0,26.4,2265.0,,,Fallback plan.
P05,Week_2026_31,Margoog (light) + salad,46.6,23.1,18.2,567.0,10.6,590.9,Thareed (lean beef + veg),32.2,13.7,55.6,629.6,5.4,503.7,Harees (light) + salad,108.6,22.4,48.9,467.8,3.2,744.6,Egg shakshouka + bread,39.3,21.1,35.5,628.6,5.3,423.0,226.7,80.3,158.2,2293.0,24.5,2262.2,,,Fallback plan.
P05,Week_2026_32,Balila cup (chickpeas),65.5,27.8,40.2,779.8,8.8,448.8,Grilled Hammour + rice + salad,82.9,9.0,46.5,222.6,10.5,671.9,Labneh + cucumbers + olives + bread,34.3,11.0,22.8,520.5,8.1,721.3,Tuna salad + lemon + olive oil,65.8,26.8,40.3,859.1,8.0,422.4,248.5,74.6,149.8,2382.0,35.4,2264.4,,,Fallback plan.
P05,Week_2026_33,Labneh + cucumbers + olives + bread,50.6,16.5,22.2,392.9,7.0,411.1,Tuna salad + lemon + olive oil,60.2,28.5,34.7,360.9,8.1,477.6,Margoog (light) + salad,70.7,10.3,65.8,818.2,5.7,526.1,Thareed (lean beef + veg),36.5,12.3,42.8,831.0,4.9,727.7,218.0,67.6,165.5,2403.0,25.7,2142.5,,,Fallback plan.
P05,Week_2026_34,Ful medames + tamees,67.0,27.7,22.3,974.3,3.5,647.5,Balila cup (chickpeas),32.3,14.9,33.8,249.9,9.3,652.1,Grilled Hammour + rice + salad,52.3,7.9,44.2,388.2,9.9,511.2,Labneh + cucumbers + olives + bread,54.1,25.4,52.4,430.6,3.9,306.0,205.7,75.9,152.7,2043.0,26.6,2116.7,,,Fallback plan.
P05,Week_2026_35,Grilled Hammour + rice + salad,62.0,21.9,28.5,604.7,7.7,333.4,Labneh + cucumbers + olives + bread,62.1,14.8,38.8,504.3,9.6,434.3,Tuna salad + lemon + olive oil,51.7,16.0,43.9,893.0,11.3,540.2,Margoog (light) + salad,40.1,18.1,51.5,239.9,5.2,842.6,215.9,70.7,162.6,2242.0,33.9,2150.5,,,Fallback plan.
P05,Week_2026_36,Chicken Kabsa (lean rice),21.1,17.6,31.9,710.5,4.3,575.6,Jareesh with laban,34.8,15.7,76.0,606.7,12.9,622.0,Ful medames + tamees,82.0,18.3,25.8,741.4,8.8,488.1,Balila cup (chickpeas),77.8,19.9,25.1,239.4,6.3,455.7,215.7,71.5,158.8,2298.0,32.3,2141.4,,,Fallback plan.
P05,Week_2026_37,Jareesh with laban,72.9,15.2,42.8,613.0,5.6,720.0,Ful medames + tamees,34.3,24.6,30.6,286.6,8.0,666.3,Balila cup (chickpeas),42.6,9.4,47.1,599.5,6.3,447.8,Grilled Hammour + rice + salad,112.1,22.9,27.0,443.8,7.8,452.2,261.9,72.1,147.5,1943.0,27.8,2286.3,,,Fallback plan.
P05,Week_2026_38,Balila cup (chickpeas),73.3,14.1,39.2,400.4,4.1,363.4,Grilled Hammour + rice + salad,38.9,21.4,28.8,462.3,6.7,366.9,Labneh + cucumbers + olives + bread,67.6,21.5,16.0,364.7,8.3,466.4,Tuna salad + lemon + olive oil,49.2,16.5,62.1,641.6,14.4,966.3,229.1,73.6,146.1,1869.0,33.4,2163.0,,,Fallback plan.
P05,Week_2026_39,Masoub (banana+dates+milk),66.3,15.5,38.2,547.2,8.9,617.5,Chicken Kabsa (lean rice),70.0,28.7,48.8,414.2,9.9,267.8,Jareesh with laban,43.8,16.3,38.2,649.3,5.9,576.3,Ful medames + tamees,67.5,7.5,27.5,410.2,10.1,751.6,247.6,68.0,152.7,2021.0,34.8,2213.2,,,Fallback plan.
P05,Week_2026_40,Balila cup (chickpeas),81.2,16.5,45.4,702.3,6.3,606.6,Grilled Hammour + rice + salad,69.0,19.6,40.3,239.5,14.2,314.0,Labneh + cucumbers + olives + bread,44.2,19.7,55.4,470.3,10.8,570.6,Tuna salad + lemon + olive oil,55.1,16.6,16.1,491.9,4.2,787.4,249.5,72.4,157.2,1904.0,35.5,2278.6,,,Fallback plan.
P05,Week_2026_41,Jareesh with laban,65.6,13.1,40.6,691.1,5.6,286.3,Ful medames + tamees,79.6,24.3,50.7,349.0,7.4,579.5,Balila cup (chickpeas),50.3,9.7,18.8,415.8,10.5,637.1,Grilled Hammour + rice + salad,27.1,18.3,38.9,511.2,11.6,572.3,222.6,65.4,149.0,1967.0,35.1,2075.2,,,Fallback plan.
P05,Week_2026_42,Chicken Kabsa (lean rice),66.2,14.2,49.8,350.1,9.0,371.2,Jareesh with laban,47.3,11.5,28.1,518.4,3.3,691.1,Ful medames + tamees,31.0,22.9,52.7,538.1,8.4,580.1,Balila cup (chickpeas),56.5,22.1,19.4,404.4,7.6,398.8,201.0,70.8,150.0,1811.0,28.2,2041.2,,,Fallback plan.
P05,Week_2026_43,Tuna salad + lemon + olive oil,32.6,16.2,25.3,646.7,8.3,645.8,Margoog (light) + salad,81.7,17.7,31.7,231.6,6.3,202.8,Thareed (lean beef + veg),61.4,13.4,32.1,513.2,7.0,622.1,Harees (light) + salad,44.8,18.0,66.6,646.5,9.8,622.5,220.4,65.4,155.7,2038.0,31.4,2093.2,,,Fallback plan.
P05,Week_2026_44,Masoub (banana+dates+milk),24.4,15.6,44.1,252.5,6.3,716.7,Chicken Kabsa (lean rice),72.3,16.7,38.6,852.0,8.4,287.7,Jareesh with laban,77.3,17.5,35.9,553.1,10.8,655.4,Ful medames + tamees,51.3,14.8,33.6,267.4,8.2,432.6,225.3,64.7,152.2,1925.0,33.7,2092.4,,,Fallback plan.
P05,Week_2026_45,Balila cup (chickpeas),46.4,8.9,43.8,845.7,10.4,668.5,Grilled Hammour + rice + salad,35.9,28.2,40.5,643.5,7.0,470.0,Labneh + cucumbers + olives + bread,50.9,14.1,39.5,346.2,12.7,301.8,Tuna salad + lemon + olive oil,56.0,17.9,32.0,585.7,5.0,561.0,189.2,69.1,155.7,2421.0,35.1,2001.3,,,Fallback plan.
P05,Week_2026_46,Masoub (banana+dates+milk),44.5,16.8,44.8,321.2,9.2,403.5,Chicken Kabsa (lean rice),64.2,6.6,35.1,255.5,9.2,439.0,Jareesh with laban,24.1,24.7,37.7,780.5,5.5,586.0,Ful medames + tamees,69.4,26.6,38.0,417.8,10.1,676.1,202.2,74.8,155.7,1775.0,34.0,2104.7,,,Fallback plan.
P05,Week_2026_47,Chicken Kabsa (lean rice),65.5,18.1,20.1,576.5,8.0,261.5,Jareesh with laban,19.7,11.7,41.7,609.2,3.1,469.0,Ful medames + tamees,54.0,18.0,26.8,442.6,7.6,884.8,Balila cup (chickpeas),76.7,17.6,56.3,609.7,5.5,417.5,216.0,65.5,144.9,2238.0,24.3,2032.9,,,Fallback plan.
P05,Week_2026_48,Jareesh with laban,62.4,10.9,31.7,620.5,9.0,372.3,Ful medames + tamees,66.8,8.6,33.5,380.6,3.1,399.3,Balila cup (chickpeas),32.8,25.7,45.1,466.1,9.7,537.6,Grilled Hammour + rice + salad,33.0,21.6,43.7,989.8,9.3,688.0,195.0,66.8,154.0,2457.0,31.1,1997.3,,,Fallback plan.
P06,Week_2025_46,"07:30–09:30 — Breakfast: pita (96 g), white cheese (114 g), orange (115 g), mint tea (174 ml)",70.4,26.6,32.5,1186.6,5.2,651.0,"12:30–14:30 — Lunch: kabsa (304 g) + lamb (155 g), roasted zucchini (106 g), Arabic coffee (173 ml)",98.1,42.1,52.4,1034.5,5.2,980.9,"17:00–18:30 — Snack: hummus (97 g) with markook (97 g), apple (70 g)",75.1,10.4,15.6,621.5,10.4,456.4,"20:00–22:00 — Dinner: mandi (258 g) + tuna (198 g), carrot sticks (138 g), tomato salsa (22 g)",90.2,8.8,69.3,1465.6,6.8,717.2,333.8,87.9,169.8,4308.2,27.6,2805.5,Normal,intermedia,"Persona P06: goal=endurance, level=Intermediate, training=5, budget=. Approx daily energy target ≈ 2806 kcal. Hydrate well; prefer laban/water. Keep sodium moderate; adjust portions around training days."
P06,Week_2025_47,Labneh + cucumbers + olives + bread,49.5,19.7,11.3,457.1,12.9,308.5,Tuna salad + lemon + olive oil,60.9,9.9,25.6,642.4,5.7,491.8,Margoog (light) + salad,47.3,20.1,35.6,275.9,8.8,316.0,Thareed (lean beef + veg),34.8,6.8,31.8,692.6,5.8,579.1,192.6,56.5,104.2,2068.0,33.2,1695.5,,,Fallback plan.
P06,Week_2025_48,Chicken Kabsa (lean rice),36.3,16.6,23.5,375.2,5.2,323.7,Jareesh with laban,42.5,9.0,33.5,334.6,8.6,177.1,Ful medames + tamees,42.4,10.9,14.7,300.5,3.4,497.4,Balila cup (chickpeas),62.9,12.4,35.0,745.7,7.9,605.2,184.1,48.9,106.7,1756.0,25.1,1603.4,,,Fallback plan.
P06,Week_2025_49,Balila cup (chickpeas),68.7,19.5,24.7,622.9,5.2,172.6,Grilled Hammour + rice + salad,41.8,14.3,31.1,227.5,6.8,296.0,Labneh + cucumbers + olives + bread,54.2,13.3,30.2,436.9,7.1,574.5,Tuna salad + lemon + olive oil,47.1,7.2,18.1,375.6,7.6,709.1,211.8,54.3,104.1,1663.0,26.8,1752.3,,,Fallback plan.
P06,Week_2025_50,Jareesh with laban,60.2,12.3,26.4,321.4,13.6,185.4,Ful medames + tamees,37.0,10.1,23.0,716.2,10.4,523.8,Balila cup (chickpeas),73.3,14.6,29.0,720.0,4.4,615.3,Grilled Hammour + rice + salad,54.6,14.1,18.0,472.4,6.5,421.6,225.1,51.1,96.4,2230.0,34.9,1746.0,,,Fallback plan.
P06,Week_2025_51,Grilled Hammour + rice + salad,43.2,19.5,27.6,580.0,9.6,531.9,Labneh + cucumbers + olives + bread,55.3,6.8,22.9,532.5,4.9,300.0,Tuna salad + lemon + olive oil,56.5,7.0,21.4,710.0,9.6,526.3,Margoog (light) + salad,42.8,19.6,24.8,404.5,11.4,296.8,197.8,53.0,96.7,2227.0,35.5,1655.0,,,Fallback plan.
P06,Week_2025_52,Jareesh with laban,84.5,12.2,14.5,711.0,8.5,403.9,Ful medames + tamees,22.7,8.7,18.5,363.8,9.8,357.2,Balila cup (chickpeas),38.6,18.6,32.9,370.8,6.2,388.2,Grilled Hammour + rice + salad,46.6,9.4,32.4,629.4,11.2,453.6,192.4,48.9,98.3,2075.0,35.6,1602.9,,,Fallback plan.
P06,Week_2026_01,Labneh + cucumbers + olives + bread,24.0,17.0,27.0,580.5,7.6,733.7,Tuna salad + lemon + olive oil,45.9,16.1,17.5,596.9,3.6,297.4,Margoog (light) + salad,64.6,13.3,28.1,589.7,10.1,390.2,Thareed (lean beef + veg),72.3,10.0,26.0,218.8,5.8,307.9,206.8,56.4,98.6,1986.0,27.1,1729.2,,,Fallback plan.
P06,Week_2026_02,Jareesh with laban,17.8,11.1,34.0,653.6,6.4,374.8,Ful medames + tamees,64.1,14.2,13.8,814.0,10.5,541.9,Balila cup (chickpeas),44.4,8.9,27.7,419.1,9.8,156.7,Grilled Hammour + rice + salad,66.0,14.8,24.0,314.3,9.2,533.7,192.2,48.9,99.5,2201.0,35.8,1607.1,,,Fallback plan.
P06,Week_2026_03,Balila cup (chickpeas),67.5,12.7,33.8,457.1,4.4,383.9,Grilled Hammour + rice + salad,61.4,14.9,12.5,483.9,8.0,311.8,Labneh + cucumbers + olives + bread,52.8,13.3,34.5,353.0,7.2,264.8,Tuna salad + lemon + olive oil,36.1,9.7,22.0,379.0,4.6,777.3,217.8,50.6,102.8,1673.0,24.2,1737.8,,,Fallback plan.
P06,Week_2026_04,Tuna salad + lemon + olive oil,53.9,8.6,15.6,493.2,9.9,344.0,Margoog (light) + salad,54.8,16.6,27.1,488.3,4.0,546.1,Thareed (lean beef + veg),53.5,12.4,37.6,319.2,4.0,495.0,Harees (light) + salad,58.4,14.9,19.7,703.3,8.0,369.8,220.6,52.5,100.0,2004.0,26.0,1754.9,,,Fallback plan.
P06,Week_2026_05,Masoub (banana+dates+milk),36.5,20.2,38.2,520.8,7.1,566.7,Chicken Kabsa (lean rice),29.4,14.5,30.3,346.7,7.6,493.6,Jareesh with laban,91.4,8.7,10.1,475.0,5.0,428.3,Ful medames + tamees,34.3,11.1,25.5,344.4,7.9,185.0,191.7,54.5,104.1,1687.0,27.5,1673.7,,,Fallback plan.
P06,Week_2026_06,Labneh + cucumbers + olives + bread,57.2,18.6,19.8,509.4,10.8,270.4,Tuna salad + lemon + olive oil,27.2,13.2,16.4,382.6,7.0,483.2,Margoog (light) + salad,50.3,18.0,44.7,310.6,8.5,299.8,Thareed (lean beef + veg),64.9,6.6,23.8,607.4,8.6,670.9,199.6,56.4,104.6,1810.0,34.9,1724.3,,,Fallback plan.
P06,Week_2026_07,Balila cup (chickpeas),47.8,17.4,30.8,637.9,7.2,453.1,Grilled Hammour + rice + salad,83.6,9.9,33.5,703.5,6.2,513.4,Labneh + cucumbers + olives + bread,37.4,10.8,14.6,288.7,7.5,572.1,Tuna salad + lemon + olive oil,54.6,13.1,21.0,563.9,6.4,214.9,223.4,51.2,99.8,2194.0,27.2,1753.5,,,Fallback plan.
P06,Week_2026_08,Masoub (banana+dates+milk),40.7,13.6,17.3,332.6,4.7,242.4,Chicken Kabsa (lean rice),78.1,10.2,33.1,535.1,8.8,538.1,Jareesh with laban,66.0,6.1,26.5,593.8,7.7,391.0,Ful medames + tamees,24.9,24.3,27.1,340.6,7.9,571.2,209.7,54.2,104.0,1802.0,29.2,1742.7,,,Fallback plan.
P06,Week_2026_09,Ful medames + tamees,37.1,8.3,35.6,262.3,7.5,459.3,Balila cup (chickpeas),65.4,12.3,16.6,550.7,7.5,397.3,Grilled Hammour + rice + salad,39.6,15.1,34.8,556.2,5.3,241.7,Labneh + cucumbers + olives + bread,39.5,15.6,13.4,463.8,7.4,491.5,181.6,51.3,100.4,1833.0,27.7,1589.8,,,Fallback plan.
P06,Week_2026_10,Margoog (light) + salad,40.3,11.4,22.8,464.6,14.3,356.6,Thareed (lean beef + veg),58.3,16.8,24.7,513.7,5.3,360.8,Harees (light) + salad,37.1,10.7,17.9,347.4,7.5,550.8,Egg shakshouka + bread,67.5,14.4,31.1,403.2,5.4,410.2,203.2,53.3,96.4,1729.0,32.6,1678.3,,,Fallback plan.
P06,Week_2026_11,Jareesh with laban,32.2,13.1,27.4,287.0,11.5,444.3,Ful medames + tamees,43.5,7.0,20.4,347.4,6.6,305.8,Balila cup (chickpeas),74.1,10.2,35.1,504.1,7.9,228.6,Grilled Hammour + rice + salad,30.3,21.5,20.7,532.5,8.5,621.6,180.1,51.7,103.6,1671.0,34.5,1600.3,,,Fallback plan.
P06,Week_2026_12,Masoub (banana+dates+milk),77.9,12.5,13.1,369.7,3.2,442.7,Chicken Kabsa (lean rice),52.3,8.8,40.5,864.1,9.4,605.3,Jareesh with laban,52.0,14.9,12.9,369.6,6.9,462.0,Ful medames + tamees,43.7,14.9,29.5,493.6,7.2,237.1,225.9,51.1,95.9,2097.0,26.7,1747.0,,,Fallback plan.
P06,Week_2026_13,Chicken Kabsa (lean rice),32.2,10.3,27.2,512.3,10.9,599.9,Jareesh with laban,44.4,11.9,13.6,530.9,2.7,233.1,Ful medames + tamees,76.5,17.4,33.1,372.7,7.0,337.7,Balila cup (chickpeas),53.5,18.4,24.0,582.1,5.8,569.5,206.6,58.0,98.0,1998.0,26.5,1740.3,,,Fallback plan.
P06,Week_2026_14,Labneh + cucumbers + olives + bread,55.6,17.8,48.6,360.5,5.3,518.3,Tuna salad + lemon + olive oil,28.9,11.8,19.0,492.1,8.6,521.8,Margoog (light) + salad,72.0,8.4,20.2,492.6,5.3,238.2,Thareed (lean beef + veg),22.8,13.9,17.9,696.8,13.3,329.0,179.3,51.9,105.8,2042.0,32.6,1607.4,,,Fallback plan.
P06,Week_2026_15,Margoog (light) + salad,45.9,10.3,10.9,360.9,9.5,681.1,Thareed (lean beef + veg),55.9,16.1,21.6,741.7,5.5,306.1,Harees (light) + salad,36.8,17.4,30.5,579.3,7.2,283.0,Egg shakshouka + bread,83.3,6.6,31.8,513.1,3.6,449.5,221.9,50.3,94.9,2195.0,25.8,1719.8,,,Fallback plan.
P06,Week_2026_16,Ful medames + tamees,53.4,4.4,14.7,369.7,7.3,367.9,Balila cup (chickpeas),75.0,17.0,13.7,446.2,5.6,442.6,Grilled Hammour + rice + salad,34.4,14.4,50.2,591.9,5.9,416.9,Labneh + cucumbers + olives + bread,24.9,9.9,23.2,466.2,8.3,342.3,187.7,45.7,101.9,1874.0,27.2,1569.7,,,Fallback plan.
P06,Week_2026_17,Grilled Hammour + rice + salad,27.9,15.7,40.2,414.2,2.8,420.4,Labneh + cucumbers + olives + bread,46.9,6.2,16.2,220.5,10.8,387.7,Tuna salad + lemon + olive oil,54.4,12.3,30.0,555.2,7.6,401.7,Margoog (light) + salad,65.6,14.9,15.1,531.0,3.4,417.0,194.7,49.1,101.5,1721.0,24.6,1626.8,,,Fallback plan.
P06,Week_2026_18,Balila cup (chickpeas),44.6,20.1,13.9,362.6,8.9,382.9,Grilled Hammour + rice + salad,39.0,6.8,22.7,674.6,6.4,432.9,Labneh + cucumbers + olives + bread,59.5,10.4,28.5,499.1,5.4,488.3,Tuna salad + lemon + olive oil,55.6,11.6,34.8,567.7,4.0,331.0,198.7,49.0,99.8,2104.0,24.7,1635.1,,,Fallback plan.
P06,Week_2026_19,Jareesh with laban,28.9,8.5,35.1,382.3,9.0,222.7,Ful medames + tamees,52.0,8.1,12.1,463.5,6.8,559.2,Balila cup (chickpeas),24.5,21.6,34.8,454.5,6.2,232.3,Grilled Hammour + rice + salad,75.3,10.3,23.8,282.7,9.7,567.8,180.6,48.5,105.8,1583.0,31.7,1582.1,,,Fallback plan.
P06,Week_2026_20,Labneh + cucumbers + olives + bread,46.4,6.2,34.0,270.1,6.2,213.9,Tuna salad + lemon + olive oil,17.0,16.1,13.9,573.9,11.6,297.2,Margoog (light) + salad,63.8,13.8,28.8,620.6,4.2,563.2,Thareed (lean beef + veg),46.6,16.6,27.3,605.4,9.5,511.0,173.8,52.7,104.0,2070.0,31.5,1585.3,,,Fallback plan.
P06,Week_2026_21,Balila cup (chickpeas),54.7,14.4,19.9,296.1,7.7,407.3,Grilled Hammour + rice + salad,36.4,18.1,25.6,534.4,9.4,294.9,Labneh + cucumbers + olives + bread,26.8,8.0,29.9,467.2,5.8,644.8,Tuna salad + lemon + olive oil,85.5,14.8,30.7,443.2,5.8,389.4,203.4,55.4,106.1,1741.0,28.7,1736.4,,,Fallback plan.
P06,Week_2026_22,Chicken Kabsa (lean rice),36.2,7.5,18.5,318.0,7.2,384.6,Jareesh with laban,47.1,13.3,23.2,243.8,8.7,243.4,Ful medames + tamees,41.9,16.0,24.3,246.3,5.0,500.1,Balila cup (chickpeas),56.7,14.7,29.7,816.9,5.4,445.2,181.9,51.4,95.8,1625.0,26.2,1573.4,,,Fallback plan.
P06,Week_2026_23,Balila cup (chickpeas),46.4,9.7,37.7,419.7,5.4,248.8,Grilled Hammour + rice + salad,73.2,6.8,17.1,268.9,8.4,449.7,Labneh + cucumbers + olives + bread,55.2,18.7,33.5,594.0,11.6,508.4,Tuna salad + lemon + olive oil,42.6,14.5,12.9,321.5,5.1,515.2,217.5,49.7,101.2,1604.0,30.4,1722.1,,,Fallback plan.
P06,Week_2026_24,Masoub (banana+dates+milk),61.1,7.2,39.2,557.7,2.0,309.7,Chicken Kabsa (lean rice),68.7,14.2,15.0,424.8,6.9,777.1,Jareesh with laban,45.5,16.0,28.8,282.2,8.0,217.2,Ful medames + tamees,32.7,12.4,13.8,331.4,7.3,364.4,208.0,49.9,96.8,1596.0,24.1,1668.4,,,Fallback plan.
P06,Week_2026_25,Labneh + cucumbers + olives + bread,54.8,20.4,34.3,384.3,5.0,449.9,Tuna salad + lemon + olive oil,70.6,6.4,10.1,365.2,11.1,518.0,Margoog (light) + salad,30.7,10.9,26.9,587.1,4.7,335.7,Thareed (lean beef + veg),26.5,15.3,31.7,416.4,14.0,315.3,182.6,53.0,102.9,1753.0,34.8,1618.9,,,Fallback plan.
P06,Week_2026_26,Masoub (banana+dates+milk),45.2,14.1,16.0,526.4,8.4,385.8,Chicken Kabsa (lean rice),27.4,15.3,27.0,517.5,5.6,570.9,Jareesh with laban,74.4,11.8,27.2,616.6,3.9,256.6,Ful medames + tamees,50.2,5.4,26.8,313.5,7.5,383.5,197.2,46.7,96.9,1974.0,25.4,1596.7,,,Fallback plan.
P06,Week_2026_27,Labneh + cucumbers + olives + bread,41.4,16.1,31.7,496.1,8.7,232.9,Tuna salad + lemon + olive oil,52.1,6.2,22.1,324.1,5.9,228.8,Margoog (light) + salad,44.5,15.6,24.0,399.1,2.5,598.2,Thareed (lean beef + veg),41.6,15.1,22.9,816.7,7.9,538.8,179.7,53.0,100.7,2036.0,25.0,1598.7,,,Fallback plan.
P06,Week_2026_28,Grilled Hammour + rice + salad,61.4,6.9,25.5,376.1,8.4,347.8,Labneh + cucumbers + olives + bread,35.2,12.4,30.0,854.6,9.9,288.5,Tuna salad + lemon + olive oil,24.7,13.0,25.3,513.7,4.0,303.9,Margoog (light) + salad,72.8,22.9,15.0,377.6,8.8,715.9,194.1,55.2,95.7,2122.0,31.0,1656.1,,,Fallback plan.
P06,Week_2026_29,Labneh + cucumbers + olives + bread,34.1,6.9,21.5,359.1,4.6,525.8,Tuna salad + lemon + olive oil,63.3,14.6,25.3,559.6,8.8,327.7,Margoog (light) + salad,53.0,19.2,32.8,793.5,4.1,372.4,Thareed (lean beef + veg),52.3,9.2,15.1,359.8,8.5,413.2,202.6,50.0,94.7,2072.0,25.9,1639.2,,,Fallback plan.
P06,Week_2026_30,Masoub (banana+dates+milk),50.7,10.0,25.8,158.3,2.1,538.2,Chicken Kabsa (lean rice),41.2,9.8,11.6,628.3,8.0,472.3,Jareesh with laban,34.7,14.7,34.8,515.6,7.8,372.7,Ful medames + tamees,80.1,13.7,30.9,539.8,7.6,290.0,206.7,48.2,103.1,1842.0,25.5,1673.1,,,Fallback plan.
P06,Week_2026_31,Balila cup (chickpeas),25.7,12.2,32.2,684.4,6.1,373.3,Grilled Hammour + rice + salad,63.9,12.5,27.3,306.9,8.5,528.7,Labneh + cucumbers + olives + bread,72.3,13.7,11.8,390.1,9.9,451.0,Tuna salad + lemon + olive oil,48.1,9.7,29.6,481.7,8.9,324.1,210.0,48.1,101.0,1863.0,33.4,1677.1,,,Fallback plan.
