user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_fiber_g,1st_meal_sodium_mg,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_fiber_g,2nd_meal_sodium_mg,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_fiber_g,3rd_meal_sodium_mg,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_fiber_g,4th_meal_sodium_mg,4th_meal_kcal_target_kcal,Total_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_fiber_g,Total_sodium_mg,Note
P04,2026-W13,Ful Medames (200g cooked fava beans) with 1 whole wheat pita (30g) and 1 boiled egg (50g) topped with olive oil (10g),62,18,22,12,600,480,"Mixed Nuts (30g almonds, 20g walnuts)",8,18,6,3,0,200,"Grilled Chicken Shawarma (150g chicken) with 100g of brown rice and a side of Tabbouleh (50g parsley, 30g tomatoes, 20g bulgur, 10g olive oil)",65,20,40,5,800,600,"Mandi with Lamb (150g lamb, 100g basmati rice, spices) and a side of yogurt (100g)",82,18,44,5,100,508,1788,217,60,112,25,1500,Start the day with a traditional breakfast.
P04,2026-W14,"Egg and Tomato Stew (2 eggs, 150g tomatoes, spices) with 1 whole wheat pita (30g)",40,20,22,6,500,400,Labneh with Olive Oil (150g) and 1 whole wheat pita (30g),30,20,15,5,300,350,Grilled Fish with Lemon and Herbs (150g) served with 100g of Quinoa and a side of Roasted Vegetables (100g),70,25,40,8,700,600,"Fruit Salad (200g mixed fruits like pomegranate, apple, and orange)",65,4,5,6,300,438,1788,205,59,112,25,1800,Saudi cuisine one-day meal plan
P04,2026-W15,"Shakshuka (2 eggs, 150g tomatoes, spices) with 1 whole wheat pita (30g)",40,20,20,5,600,400,Snack - Hummus with vegetable sticks,30,15,10,8,250,300,Lunch - Chicken Kabsa,70,20,40,6,800,600,Dinner - Lentil Soup with Brown Rice,65,7,46,6,350,600,1860,205,62,116,25,1200,Breakfast - Shakshuka with whole wheat bread
P04,2026-W16,"Ful Medames (200g cooked fava beans) with 1 tbsp olive oil, 1 tbsp tahini, 50g chopped tomatoes, 50g chopped onions, and spices served with 1 whole wheat pita (30g)",60,20,17,15,400,460,Snack - Dates and Almonds,36,10,4,4,1,250,Lunch - Grilled Chicken with Rice,75,15,35,3,300,600,Dinner - Chicken Jollof Rice,18,14,55,2,0,460,1770,189,59,111,24,700,Breakfast - Ful Medames
P04,2026-W17,Moutabbal (Eggplant dip) with 1 whole wheat pita (30g) and 100g cucumber sticks,45,18,8,10,400,400,Labneh (100g) with za'atar and 1 whole wheat pita (30g),36,14,12,4,300,300,"Grilled Fish (150g) with 150g Quinoa Salad (quinoa, parsley, tomatoes, cucumber, lemon dressing)",50,20,40,8,200,600,"Date smoothie (3 dates, 200ml milk, 1 tbsp almond butter)",66,6,10,3,100,452,1752,197,58,110,25,800,Breakfast
P04,2026-W18,"Shakshuka (2 eggs, tomato sauce, bell peppers) with 1 whole wheat pita (30g)",40,18,20,5,250,400,"Mujadara (Lentils, rice, and caramelized onions) - 200g",80,10,20,15,300,500,"Chicken Kabsa (150g chicken, spiced rice, vegetables) - 1 serving",70,20,40,5,600,600,Fruit Salad (150g mixed fruits) with 1 tbsp honey,30,0,5,5,50,252,1752,220,58,110,25,500,Breakfast
P04,2026-W19,"Ful Medames (200g cooked fava beans with olive oil, garlic, lemon, and cumin) served with 1 whole wheat pita (30g)",60,15,19,12,700,450,Sliced Cucumber (100g) with Hummus (50g),20,10,6,4,200,200,Grilled Chicken Thigh (150g) with Jazarah (Carrot salad with lemon and parsley) (150g),25,30,55,5,500,600,Date and Almond Snack (5 dates with 10 almonds),65,10,6,5,0,300,1842,207,55,116,20,1200,Breakfast with traditional flavors.
P04,2026-W20,Fattoush Salad (200g) with Grilled Halloumi (50g),45,30,20,10,600,500,"Labneh (100g) with Zaatar and Olive Oil, served with 2 Whole Wheat Pita (60g)",50,15,15,5,400,400,Grilled Fish (150g) with Spiced Quinoa (150g) and Steamed Broccoli (100g),60,20,40,8,300,600,"Date Smoothie (2 dates, 200ml almond milk, and 20g protein powder)",30,5,38,2,0,306,1806,185,60,113,25,1200,Breakfast
P04,2026-W21,Shakshuka (2 eggs cooked in tomato sauce) with 1 Whole Wheat Pita (60g),40,15,20,8,600,400,Roasted Chickpeas (100g) with 1 small cucumber (100g),35,4,12,10,200,250,"Chicken Kabsa (150g chicken, 150g rice) with mixed salad (100g)",75,30,40,5,600,700,Dates (4 dates) with Almonds (20g),50,7,8,7,100,456,1806,200,60,113,30,1000,Breakfast
P04,2026-W22,Ful Medames (200g) with 1 Whole Wheat Pita (60g) and Olive Oil (10g),70,18,15,12,400,500,"Hummus (100g) with Vegetable Sticks (carrots, cucumber, bell pepper - 150g)",30,12,8,8,300,250,"Chicken Thigh (150g) marinated with sumac, served with 100g of Mujadara (lentils and rice)",80,20,45,7,600,650,Baklava (2 pieces) and 1 cup of Arabic Coffee (200ml),30,10,5,2,0,406,1806,183,60,113,20,900,Breakfast
P04,2026-W23,"Fried Egg with Tomato and Onion (2 eggs, 100g tomato, 50g onion) served with 1 Whole Wheat Pita (60g)",45,20,20,5,300,400,Labneh (150g) with Olive Oil (10g) and Zaatar served with 2 Whole Wheat Crackers (30g),30,15,15,3,400,300,"Grilled Fish (150g) with 100g of Quinoa Salad (quinoa, cucumber, parsley, lemon juice)",50,20,40,6,500,550,"Stuffed Bell Peppers (200g bell pepper, 100g rice, spices) served with 50g Yogurt",85,7,41,11,300,610,1860,210,62,116,25,1500,Balanced meals with Saudi flavors
P04,2026-W24,"Shakshuka (2 eggs, 100g tomato, 50g onion, 20g olive oil) with 1 Whole Wheat Pita (60g)",45,22,18,7,500,400,Roasted Almonds (30g) with 1 medium Apple,34,14,6,5,1,250,"Grilled Chicken Kabsa (150g chicken, 100g basmati rice, spices) with mixed salad (50g cucumber, 50g lettuce, 30g tomatoes)",80,25,40,8,600,700,Date and Walnut Energy Balls (3 pieces),26,15,6,5,100,402,1752,185,58,110,25,1200,Breakfast
P04,2026-W25,"Ful Medames (200g cooked fava beans, 20g olive oil, lemon juice, spices) with 1 Whole Wheat Pita (60g)",65,20,15,12,500,450,"Yogurt with Honey and Pistachios (150g yogurt, 10g honey, 15g pistachios)",30,10,12,2,80,250,"Chicken Shawarma Wrap (100g chicken, 1 whole wheat wrap, 50g garlic sauce, mixed veggies)",60,30,40,4,800,600,"Tabbouleh Salad (100g parsley, 50g tomatoes, 30g bulgur, lemon juice, 10g olive oil)",20,10,5,2,120,200,1806,206,56,113,18,1500,Breakfast with traditional flavors.
P04,2026-W26,"Labneh with Zaatar and Olive Oil (150g labneh, 10g zaatar, 10g olive oil) served with 1 Whole Wheat Pita (60g)",45,20,15,5,350,400,"Hummus with Vegetable Sticks (100g hummus, 100g carrot and cucumber sticks)",30,10,8,8,300,250,"Mandi with Lamb (150g lamb, 100g basmati rice, spices, served with mixed salad (50g cucumber, 50g lettuce, 30g tomatoes))",80,25,40,5,600,600,"Date Smoothie (3 dates, 200ml almond milk, 10g almond butter)",30,10,5,2,50,200,1788,190,55,112,20,800,Breakfast
P04,2026-W27,Shakshuka with Whole Wheat Bread,40,25,20,8,800,450,Mixed Nuts and Dried Fruits,30,20,8,5,5,300,Chicken Kabsa with Salad,80,30,40,7,1000,750,Date and Almond Energy Balls,48.5,5.2,45.2,1.5,395,306,1806,198.5,60.2,113.2,21.5,2200,Start the day with a traditional Saudi breakfast.
P04,2026-W28,Ful Medames (200g) with 1 Whole Wheat Pita (60g) and 1 boiled egg,60,15,18,12,600,450,Sliced Cucumber (100g) with 100g Labneh and 10g Olive Oil,10,22,10,1,300,250,"Chicken Jujeh (150g) with 100g Quinoa and 50g mixed salad (cucumber, lettuce, tomatoes)",70,10,40,5,500,600,Date (3 pieces) with 20g Almonds,30,7,3,3,50,150,1842,207,61,115,21,800,Breakfast
P04,2026-W29,Hummus (100g) with Whole Wheat Pita (60g) and 50g Carrot Sticks,45,15,10,7,300,350,Fattoush Salad (150g) with 50g Grilled Chicken,30,20,25,5,500,400,Lamb Kofta (150g) with 100g Brown Rice and 50g Mixed Vegetables,60,30,40,6,600,600,Muhallebi (100g) with 20g Pistachios,30,10,15,4,300,350,1788,198,60,112,22,1200,Breakfast
P04,2026-W30,"Shakshuka (2 eggs, tomatoes, bell peppers, spices) with 1 whole wheat pita",40,15,18,8,600,350,"Chicken Kabsa (150g chicken, 100g rice, spices, almonds)",70,20,40,5,800,600,"Tabbouleh Salad (150g, parsley, bulgur, tomatoes, cucumber) with 50g grilled shrimp",45,15,30,10,500,400,Dates (3 pieces) with 20g protein powder shake mixed with water,65,0,20,7,100,430,1780,220,50,90,30,1800,One-day meal plan using mostly Saudi foods for recomposition goal.
P04,2026-W31,"Ful Medames (200g cooked fava beans, garlic, lemon, olive oil) with 1 whole wheat pita",60,15,20,15,800,400,"Grilled Chicken Shawarma (150g chicken, spices) with 100g tabbouleh",45,20,35,10,700,500,"Lentil Soup (200g lentils, spices, onions) with 1 small whole wheat bread",50,5,15,10,600,350,Labneh (100g) with 3 pieces of dates and 20g protein powder shake mixed with water,35,15,40,5,200,530,1780,190,55,110,30,1800,One-day meal plan with Saudi-style dishes for body recomposition.
P04,2026-W32,"Shakshuka (2 eggs, tomatoes, bell peppers, and spices) with 1 whole wheat pita",40,20,20,8,800,400,"Chicken Kabsa (150g chicken, basmati rice, spices, and vegetables)",70,20,40,4,600,600,"Tabbouleh (100g parsley, tomatoes, bulgur, lemon, and olive oil) with 100g grilled shrimp",30,10,30,5,300,350,Hummus (100g) with 2 carrot sticks and 20g protein powder shake mixed with water,30,10,30,13,100,430,1780,220,60,80,30,1800,One-day Saudi-style meal plan for recomposition.
P04,2026-W33,"Ful Medames (200g fava beans, spices, and olive oil) with 1 whole wheat pita",75,15,20,20,800,450,"Grilled Chicken with Sayadiya Rice (150g chicken, 100g basmati rice, spices, and onions)",90,15,45,5,600,600,"Mujadara (lentils, rice, and caramelized onions) with a side of mixed salad (100g)",60,10,18,10,400,400,Greek Yogurt (200g) with 20g honey and 30g mixed nuts,25,15,25,5,200,330,1780,190,55,94,30,2000,One-day Saudi-style meal plan for recomposition.
P04,2026-W34,"Shakshuka (2 eggs, tomatoes, bell peppers, onions) with 1 whole wheat pita",40,20,20,8,600,400,Grilled Lamb Kebab (150g) with Tabbouleh (150g),40,30,40,10,800,550,"Chicken Kabsa (150g chicken, 100g basmati rice, spices, and vegetables)",70,15,30,5,700,550,Dates (50g) with Arabic coffee (2 cups),60,1,2,2,400,280,1780,235,60,90,35,2500,One-day meal plan using Saudi foods.
P04,2026-W35,Ful Medames (200g) with 1 whole wheat pita and 1 boiled egg,50,10,20,15,800,400,Grilled Chicken Thigh (150g) with Roasted Vegetables (200g) and 100g of Quinoa,60,20,35,10,600,500,Lentil Soup (250g) with 1 slice of whole wheat bread,50,5,15,7,400,350,Fresh Fruit Salad (200g) with 30g of mixed nuts,80,25,10,5,200,530,1780,240,60,80,25,2000,One-day Saudi-style meal plan for recomposition goal.
P04,2026-W36,"Shakshuka (2 eggs, 200g tomatoes, spices) with 1 whole wheat pita",45,18,22,8,800,400,Grilled Lamb Kebab (150g) with 100g of Tabbouleh,40,35,40,10,900,550,"Chicken Kabsa (150g chicken, 200g rice, spices)",80,15,40,5,700,600,Dates (100g) with 20g of walnuts,45,10,3,7,300,230,1780,210,60,95,30,2200,One-day Saudi-style meal plan for body recomposition
P04,2026-W37,Foul Medames (200g) with 1 whole wheat pita and 1 boiled egg,70,15,20,15,800,450,Grilled Chicken Shawarma (150g) with 150g of Arabic Salad,40,20,40,8,900,500,"Mandi (150g chicken, 200g rice, spices)",80,15,35,5,600,600,Greek Yogurt (200g) with 30g honey and 100g mixed nuts,30,10,20,2,100,230,1780,220,60,100,30,2200,One-day meal plan using mostly Saudi foods.
P04,2026-W38,Shakshuka (2 eggs) with whole wheat pita (1 piece) and mixed salad,45,18,20,8,800,400,Grilled lamb kebabs (150g) with tabbouleh (150g),35,30,35,10,700,500,"Chicken Kabsa (150g chicken, 200g rice, spices)",80,18,40,4,800,600,Labneh (200g) with 30g olive oil and 100g assorted vegetables,15,20,10,3,300,280,1780,203,54,91,25,2200,One-day Saudi-style meal plan focused on recomp.
P04,2026-W39,Foul Medames (200g) with 1 boiled egg and whole wheat pita (1 piece),55,12,20,12,800,400,Grilled chicken breast (150g) with roasted vegetables (200g) and brown rice (100g),60,15,35,10,600,500,"Mandi (150g chicken, 200g rice, spices) with a side of cucumber salad",75,15,30,5,1000,550,Greek yogurt (200g) with honey (10g) and mixed nuts (20g),10,28,20,3,100,330,1780,200,70,85,30,2500,One-day Saudi-style meal plan for recomposition goals.
P04,2026-W40,Shakshuka (2 eggs cooked in tomato sauce with spices) served with whole wheat pita (1 piece) and a side of mixed salad (50g),45,15,20,7,600,380,Grilled kebab (150g) with tabbouleh salad (100g) and couscous (100g),60,20,30,8,800,500,"Chicken Kabsa (150g chicken, 200g rice, spices) with a side of yogurt (50g)",75,15,40,4,600,600,Dates (3 pieces) with almond butter (15g) and a cup of low-fat milk (200ml),30,5,24,9,200,300,1780,210,55,114,28,1800,One-day meal plan using mostly Saudi foods for recomposition goal.
P04,2026-W41,"Foul Medames (200g fava beans with olive oil, garlic, and lemon) served with whole wheat pita (1 piece) and cucumber salad (50g)",60,15,20,15,600,450,Grilled Chicken Shawarma (150g) wrapped in whole wheat pita with garlic sauce and pickled vegetables (100g),55,20,30,5,800,500,Mujadara (150g lentils and rice with caramelized onions) served with a side of mixed greens (50g) and tahini dressing (20g),60,15,15,10,500,400,Mixed nuts (30g) and a small serving of fresh fruit (1 apple),25,10,5,5,100,430,1780,200,60,100,30,2000,One-day Saudi-style meal plan for recomposition.
P04,2026-W42,"Shakshuka (2 eggs with tomatoes, peppers, and spices) served with whole wheat pita (1 piece) and a side of mixed greens (50g)",40,20,20,10,600,400,Grilled Salmon (150g) with a side of quinoa (100g) and sautéed vegetables (100g),50,25,40,8,700,500,Chicken Kabsa (150g chicken with spiced rice) served with a side of yogurt (50g) and salad (50g),70,25,40,5,800,600,"Hummus (100g) with vegetable sticks (carrots, cucumber, bell pepper - 100g total) and a small serving of dates (2 pieces)",30,10,15,7,300,280,1780,200,70,120,30,2000,One-day Saudi-style meal plan for recomposition.
P04,2026-W43,Foul Medames (200g) served with whole wheat pita (1 piece) and a side of mixed greens (50g),60,15,20,15,800,450,"Chicken Shawarma (150g) wrapped in whole wheat flatbread (1 piece) with garlic sauce and pickles, served with a side of tabbouleh (100g)",65,20,30,10,600,500,Grilled Lamb Kebabs (150g) with a side of rice (100g) and grilled vegetables (100g),70,25,40,5,500,550,Labneh (100g) with cucumber sticks (100g) and a small serving of dates (2 pieces),25,10,15,0,400,280,1780,220,60,85,30,1800,One-day meal plan focusing on Saudi cuisine for recomposition.
P04,2026-W44,"Shakshuka (2 eggs, tomato sauce, bell peppers) served with whole wheat pita (1 piece) and a side of mixed greens (50g)",45,18,20,8,600,400,Grilled Chicken Kabsa (150g) with basmati rice (100g) and a side of salad (50g),70,15,40,5,800,550,"Falafel wrap (3 pieces falafel, whole wheat flatbread, tahini sauce) with pickles and a side of tabbouleh (100g)",60,20,15,10,700,450,Greek yogurt (200g) with honey (1 tbsp) and a small serving of mixed nuts (30g),25,12,23,3,260,380,1780,242,55,98,36,2360,One-day Saudi-style meal plan for 2026-W44 aimed at body recomposition.
P04,2026-W45,Hummus (100g) with whole wheat pita (1 piece) and a side of carrot sticks (100g),45,15,10,10,500,350,Grilled Lamb Kofta (150g) with a side of quinoa tabbouleh (100g),50,25,35,7,600,500,"Stuffed Bell Peppers (2 medium peppers filled with rice, minced meat, and spices) served with a side of yogurt (100g)",40,15,30,8,400,450,Date smoothie (3 dates blended with 200ml milk) and a handful of walnuts (30g),50,10,10,5,300,480,1780,220,60,95,30,1800,One-day Saudi-style meal plan for recomposition goal.
P04,2026-W46,Ful Medames (200g) served with whole wheat pita (1 piece) and a side of sliced cucumbers (100g),70,12,16,18,800,450,Grilled Chicken Kabsa (150g) with basmati rice (100g) and a side of Arabic salad (100g),75,20,35,5,400,600,Shakshuka (2 eggs) served with a side of whole wheat bread (1 slice) and a salad,30,20,20,5,300,350,Date and almond energy balls (3 balls) and a glass of laban (200ml),51,10,21,10,300,380,1780,226,62,92,38,1400,One-day Saudi-style meal plan for body recomposition.
P04,2026-W47,Hummus (100g) served with whole wheat pita (1 piece) and a side of carrot sticks (100g),40,12,12,10,600,350,Grilled Lamb Kofta (150g) with a side of couscous (100g) and a tomato cucumber salad (100g),60,25,30,5,800,500,Chicken Shawarma (150g) in whole wheat wrap with garlic sauce and lettuce (1 wrap),45,15,25,4,700,400,Fattoush (150g) with a side of labneh (100g) and a handful of walnuts (30g),40,8,23,11,400,530,1780,220,60,90,30,2500,One-day meal plan using Saudi foods for recomposition.
P04,2026-W48,Ful Medames (200g) with whole wheat pita (1 piece) and a side of sliced cucumber (100g),75,10,20,15,800,450,Grilled Chicken Kebabs (150g) served with a side of Mujadara (150g) and a small salad (100g),60,20,45,10,600,550,Shrimp Kabsa (200g) with a side of mixed vegetables (100g),70,25,40,5,700,600,Date and Almond Smoothie (200ml) with a small portion of Arabic coffee (50ml),3,1,3,0,100,180,1780,208,56,92,28,2200,One-day meal plan featuring diverse Saudi foods.
P05,2025-W46,"Ful medames (150g cooked fava beans) with 1 slice Khubz (50g), 1 boiled egg, and 1 cup laban (250ml). No added oil. Beans are simmered gently with cumin and garlic.",55,10,25,14,550,450,7 dates (40g) with 30g labneh topped with a drizzle of olive oil and a sprinkle of zaatar. Simple no-cook snack.,35,8,7,3,220,250,"Grilled chicken kabsa: 120g boneless chicken breast cooked with 1/2 cup cooked brown rice in tomato and kabsa spice mix, plus 1 cup steamed mixed veggies (carrots, zucchini). Minimal oil used.",70,16,55,8,900,650,"Shakshouka with 2 whole eggs, 1 cup tomato and pepper sauce, 1 slice whole wheat Khubz (50g). Cook eggs poached in sauce with minimal oil.",30,16,23,3,530,450,1800,190,50,110,28,2200,"One-day sustainable Saudi diet plan for fat loss, beginner cooking skill, moderate budget."
P05,2025-W47,Chicken Mandi (250g) with 1 small serving of Arabic salad (100g) and 1 piece of whole wheat Khubz (50g),85,20,45,8,800,740,Hummus (100g) with 1 medium cucumber (200g) and 1 carrot (100g),45,15,10,12,300,350,Grilled Lamb Kofta (200g) served with 1 cup of rice (150g) and 1 serving of grilled vegetables (150g),90,40,60,8,700,920,Dates (50g) with 30g of unsalted roasted almonds and 1 cup of unsweetened Arabic coffee,50,21,10,7,200,870,2880,288,96,216,35,2000,One-day meal plan focusing on Saudi cuisine with realistic portions.
P05,2025-W48,"Shakshouka with 3 whole eggs and 1 cup tomato and pepper sauce, served with 1 slice of whole wheat Khubz (50g).",40,35,30,5,800,550,1 cup of labneh (250g) topped with 30g of zaatar and a drizzle of olive oil (10g).,20,36,25,2,600,460,Grilled salmon (150g) with 1 cup of sautéed spinach (150g) and 100g of quinoa.,60,30,40,8,1000,700,Fattoush salad (200g) with 100g of chickpeas and a dressing of 10g olive oil and lemon juice.,70,20,20,12,800,650,2861,346,95,215,27,3200,Start the day with a traditional Saudi breakfast.
P05,2025-W49,Ful Medames (200g) served with 1 whole wheat Khubz (50g) and 1 boiled egg.,65,15,23,12,900,540,Grilled Chicken Skewers (200g) with 1 cup of Tabbouleh (150g) and 1 tbsp of tahini.,40,30,65,8,800,700,Lentil Soup (300g) with a side of 1 whole wheat Khubz (50g).,80,8,22,10,700,520,Chicken Kabsa (200g) with 1/2 cup of mixed vegetables (100g).,108,38,54,5,1000,970,2730,293,91,204,25,2500,One-day meal plan with Saudi dishes for fat loss.
P05,2025-W50,Jareesh (150g) served with 50g of chicken and 1 tbsp of ghee (15g),70,30,40,8,400,680,Hummus (100g) with 1 whole wheat Khubz (50g) and 100g of carrot sticks,55,15,10,10,300,450,Lamb Mandi (200g) with a side of 150g of mixed vegetables,90,35,55,7,600,850,Date and almond snack (30g dates and 20g almonds),60,25,10,5,200,450,2806,300,93,210,30,1500,One-day meal plan with Saudi dishes for fat loss
P05,2025-W51,"Shakshuka (2 eggs, 200g tomatoes, spices) with 50g whole wheat Khubz",40,22,24,7,600,450,Labneh (100g) with 100g cucumber and 50g whole wheat Khubz,40,15,20,3,400,350,"Chicken Thigh Kabsa (200g chicken, 150g rice, spices) with 100g mixed vegetables",90,30,70,5,800,850,"Fattoush Salad (100g mixed greens, 50g tomatoes, 50g radish, 30g pomegranate) with 30g olive oil",30,35,5,10,200,400,2835,339,94,211,25,2000,One-day meal plan focusing on Saudi cuisine within budget.
P05,2025-W52,Foul Medames (200g) with 50g whole wheat Khubz and a side of 100g diced tomatoes,80,15,25,12,800,600,Roasted Chicken (150g) with 100g of Mujaddara (lentils and rice) and 100g of sautéed spinach,90,20,45,15,600,750,Tabbouleh Salad (150g) with 30g of olive oil and 50g of grilled shrimp,30,40,25,8,400,550,"Stuffed Bell Peppers (150g) with minced beef and rice, served with a side of 100g yogurt",73,16,45,5,200,800,2738,273,91,205,30,2000,One-day meal plan featuring Saudi cuisine for fat loss.
